title;	genus;	species;	name
Bernard Sumner;	"";	"";	bernard sumner}}
Mandola;	"";	"";	mandola
Huntly, New Zealand;	"";	"";	huntly
Colposcopy;	"";	"";	colposcopy
Peñarol;	"";	"";	continuity}}
Stephen the Great;	"";	"";	stephen iii
Sheremetyevo International Airport;	"";	"";	sheremetyevo international airport
Henry Jones Ford;	"";	"";	henry jones ford
Ionatana Ionatana;	"";	"";	ionatana ionatana
Rogers Hornsby;	"";	"";	rogers hornsby
Louisville International Airport;	"";	"";	louisville muhammad ali international airport <br>{{smaller
Jonah Lomu;	"";	"";	jonah lomu}}
St. Louis Lambert International Airport;	"";	"";	st. louis lambert international airport
Violeta Chamorro;	"";	"";	violeta chamorro
Salt Lake City International Airport;	"";	"";	salt lake city international airport
Griffin Poetry Prize;	"";	"";	griffin poetry prize
Nephrotic syndrome;	"";	"";	nephrotic syndrome
Jovinus;	"";	"";	jovinus
Priscus Attalus;	"";	"";	priscus attalus
Carpet;	"";	no;	""
Seattle–Tacoma International Airport;	"";	"";	seattle–tacoma international airport
Daniel Ash;	"";	"";	daniel ash
Newberry National Volcanic Monument;	"";	"";	newberry national volcanic monument
Daniel K. Inouye International Airport;	"";	"";	daniel k. inouye international airport
Christ Church Cathedral, Dublin;	"";	"";	christ church cathedral
Charlotte Douglas International Airport;	"";	"";	charlotte douglas international airport
Faith (The Cure album);	"";	"";	faith
David Jay;	"";	"";	dave jay
Porno for Pyros;	"";	"";	porno for pyros
Kevin Haskins;	"";	"";	kevin haskins
Alexa Internet;	"";	"";	alexa internet, inc.
Craters of the Moon National Monument and Preserve;	"";	"";	craters of the moon national monument and preserve
Lucky Millinder;	"";	"";	lucky millinder
Dave Navarro;	"";	"";	dave navarro
David Lee Roth;	"";	no;	david lee roth
Mantineia;	"";	"";	mantineia
Warren E. Burger;	"";	no;	warren burger
Bill Doggett;	"";	"";	bill doggett
"Eddie \"Lockjaw\" Davis";	"";	"";	"eddie \"lockjaw\" davis"
Sky Tower (Auckland);	"";	"";	sky tower
Soul jazz;	"";	"";	soul jazz
Cars (song);	"";	"";	cars
Down in the Park;	"";	"";	down in the park
"Are \"Friends\" Electric?";	"";	"";	are 'friends' electric?
Barrow's goldeneye;	bucephala;	islandica;	barrow's goldeneye
Operation Bowline;	"";	"";	operation bowline
Li Ruihuan;	"";	"";	li ruihuan
Martin Van Buren Bates;	"";	"";	martin van buren bates
Anna Haining Bates;	"";	"";	anna haining bates
Cincinnati/Northern Kentucky International Airport;	"";	"";	cincinnati/northern kentucky international airport
George Washington Goethals;	"";	"";	george washington goethals
Joseph Gelfer;	"";	"";	joseph gelfer
Brobdingnag;	"";	"";	brobdingnag
David Sylvian;	"";	"";	david sylvian
Sharpbill;	oxyruncus;	cristatus;	sharpbill
Plantcutter;	"";	"";	plantcutters
Operation Mandrel;	"";	"";	operation mandrel
Thomas Nashe;	"";	"";	thomas nashe
Burmese alphabet;	"";	"";	burmese
True (Spandau Ballet album);	"";	"";	true
Cliff Edwards;	"";	"";	cliff edwards
LunarStorm;	"";	"";	lunarstorm
Edward Porter Alexander;	"";	"";	edward porter alexander
Braxton Bragg;	"";	"";	braxton bragg
Heaven or Las Vegas;	"";	"";	heaven or las vegas
Vicia faba;	vicia;	faba;	fava beans, mature seeds, raw
John Lydgate;	"";	"";	john lydgate}}
Gareth Gates;	"";	"";	gareth gates
Jim Lampley;	"";	"";	jim lampley
"Ian \"H\" Watkins";	"";	"";	ian watkins
Ian Watkins;	"";	"";	watkins, ian}}
The Lamb Lies Down on Broadway;	"";	"";	the lamb lies down on broadway
Tony Blackburn;	"";	"";	tony blackburn
Georg Michaelis;	"";	"";	georg michaelis
QinetiQ 1;	"";	"";	''qinetiq 1''
Whyalla;	"";	"";	whyalla
Bufflehead;	bucephala;	albeola;	bufflehead
Jobriath;	"";	"";	jobriath
Artful Dodger (duo);	"";	"";	artful dodger
University of Oregon;	"";	"";	university of oregon
Mircea the Elder;	"";	"";	mircea the elder
Lapwing;	"";	"";	lapwings
Ovenbird (family);	"";	"";	ovenbirds
Barbara Haworth-Attard;	"";	"";	barbara haworth-attard
Deluxe Paint;	"";	"";	dan silva}}</ref><ref>[http://cgpress.org/archives/cgarticles/the_history_of_3d_studio cg press: the history of 3d studio – tom hudson interview]</ref>
New Boston, Michigan;	"";	"";	""
Premier Election Solutions;	"";	"";	premier election solutions
Wikiquote;	"";	"";	wikiquote
Tomson Highway;	"";	"";	tomson highway
This Was;	"";	"";	this was
Ruairi Quinn;	"";	"";	ruairi quinn
Frank Cluskey;	"";	"";	frank cluskey
Eoin O'Duffy;	"";	"";	eoin o'duffy
Vincent Lopez;	"";	"";	vincent lópez
Operation Shining Express;	"";	"";	operation shining express
Erlangen-Höchstadt;	"";	"";	erlangen-höchstadt
Iowa-class battleship;	"";	"";	''iowa''-class battleship
Sophie Tucker;	"";	"";	sophie tucker
Stand Up (Jethro Tull album);	"";	"";	stand up
Emperor Xiaowen of Northern Wei;	"";	"";	emperor xiaowen of northern wei<br/>北魏孝文帝
Acoustix;	"";	"";	'''acoustix'''
Isham Jones;	"";	"";	isham jones
Peninsula campaign;	"";	"";	united states
Bombay Natural History Society;	"";	"";	bombay natural history society
Eugene Airport;	"";	"";	eugene airport
Thomas Smith (diplomat);	"";	"";	smith, thomas}}</ref> and, in 1533, was appointed a public reader or professor. he lectured in the schools on [[natural philosophy]], and on [[greek language
Macau Security Force;	"";	"";	academy of public security forces
Cornelia Hoogland;	"";	"";	cornelia hoogland
Empress Dowager Cixi;	"";	"";	empress xiaoqinxian
Hampshire County Council;	"";	"";	hampshire county council
Winston Graham;	"";	"";	winston graham
Edwin F. Uhl;	"";	"";	edwin f. uhl
Jamaica Bay;	"";	"";	jamaica bay
Jamaica Bay Wildlife Refuge;	"";	"";	jamaica bay wildlife refuge
Marnie (film);	"";	"";	marnie
Bata Corporation;	"";	no;	}}
Teemu Selänne;	"";	"";	teemu selänne
Lifeboat (1944 film);	"";	"";	lifeboat
Southern Tagalog;	"";	"";	de facto
Hartley Shawcross;	"";	"";	the lord shawcross
James Bryce, 1st Viscount Bryce;	"";	"";	the viscount bryce
Stephen Glass;	"";	"";	stephen randall glass
La Femme Nikita (film);	"";	"";	la femme nikita
Detroit Lake;	"";	"";	detroit lake
Richeza of Poland, Queen of Sweden;	"";	"";	richeza of poland
Brookhaven, New York;	"";	"";	brookhaven
Empress Lü;	"";	"";	lü zhi
Richard Holmes (organist);	"";	"";	"richard \"groove\" holmes"
Septo-optic dysplasia;	"";	"";	septo-optic dysplasia
John C. Lilly;	"";	"";	john lilly
The Faraway Tree;	"";	"";	''the faraway tree''
God Bless Fiji;	"";	"";	me sa biu
Telly Savalas;	"";	"";	telly savalas
Space Jam;	"";	"";	space jam
Anastasia;	"";	"";	anastasia
Partition of India;	"";	"";	ad-dharmi
Mexicali;	"";	"";	mexicali
History of the United States (1917–1945);	"";	"";	the united states of america
History of the United States (1865–1917);	"";	"";	the united states of america
Magellanic plover;	pluvianellus;	socialis;	""
Moïse Tshombe;	"";	"";	moïse tshombe
Lambda Legal;	"";	"";	lambda legal defense and education fund
Naked Lunch;	"";	"";	naked lunch
Feluda;	"";	"";	feluda
Shashi Kapoor;	"";	"";	shashi kapoor
